feature_hash,n_members,labels,scenarios,sessions,representative,member_ids,member_paths,status
78627de84c4933cd174a,1,0,Bed,4,clip_03776,clip_03776,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0205_keypoints.csv,keep_one_representative
78641e51459c94a8220a,1,1,Bed,1,clip_00086,clip_00086,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0089_resized_keypoints.csv,keep_one_representative
788d4633be3c3d20170a,1,1,Bed,4,clip_00764,clip_00764,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_115_keypoints.csv,keep_one_representative
788ed7dab88bdaed20ab,1,0,Stand,3,clip_05492,clip_05492,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_309_keypoints.csv,keep_one_representative
7893f1ba3474a28b401e,1,1,Stand,3,clip_02893,clip_02893,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_548_resized_keypoints.csv,keep_one_representative
78af0be0dc56bfb682d0,1,0,Bed,3,clip_03479,clip_03479,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_139_keypoints.csv,keep_one_representative
78b25cc1be8b302ae8cc,1,0,Bed,3,clip_03579,clip_03579,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_49_keypoints.csv,keep_one_representative
78b29d44ad3ca2681ff1,1,1,Stand,3,clip_02779,clip_02779,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_443_keypoints.csv,keep_one_representative
78b878c468033aed58e7,1,1,Stand,3,clip_02687,clip_02687,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_359_resized_keypoints.csv,keep_one_representative
78ba4317de2cf47dc8e7,1,1,Chair,1,clip_01162,clip_01162,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_83_keypoints.csv,keep_one_representative
78dbe8dfafc50f4559d8,1,0,Bed,3,clip_03620,clip_03620,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_93_keypoints.csv,keep_one_representative
78e51e792e12a5b9ef53,1,1,Stand,3,clip_02777,clip_02777,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_441_keypoints.csv,keep_one_representative
78f897c330300d9444fe,1,0,Chair,3,clip_04322,clip_04322,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_118_resized_keypoints.csv,keep_one_representative
790513f641e1c31be694,1,1,Stand,2,clip_02234,clip_02234,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_134_resized_keypoints.csv,keep_one_representative
79090842443e7ea43e66,1,0,Stand,2,clip_05101,clip_05101,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_2_keypoints_csv/S_M_132_resized_keypoints.csv,keep_one_representative
7918b7537678f6f32b45,1,1,Bed,3,clip_00687,clip_00687,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_3_keypoints_csv/B_N_41_keypoints.csv,keep_one_representative
7918ba512d9631474657,1,1,Stand,2,clip_02383,clip_02383,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_52_keypoints.csv,keep_one_representative
7918f41357b8f686a72e,1,0,Stand,3,clip_05624,clip_05624,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_449_resized_keypoints.csv,keep_one_representative
79239a7629c427436839,1,0,Stand,3,clip_05713,clip_05713,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_541_resized_keypoints.csv,keep_one_representative
79278479b306e9777036,1,1,Chair,2,clip_01433,clip_01433,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_364_resized_keypoints.csv,keep_one_representative
793d973a17c461a55f86,1,0,Stand,3,clip_05357,clip_05357,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_166_keypoints.csv,keep_one_representative
7957ffe627da98fe7502,1,0,Chair,2,clip_04165,clip_04165,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_175_keypoints.csv,keep_one_representative
795ca58e95fc8bc58aef,1,1,Chair,3,clip_01814,clip_01814,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0127_resized_keypoints.csv,keep_one_representative
796eaee9c2e6fbee7032,1,0,Stand,3,clip_05437,clip_05437,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_244_resized_keypoints.csv,keep_one_representative
7972a9bdb2e641eb808c,1,1,Stand,2,clip_02387,clip_02387,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_56_keypoints.csv,keep_one_representative
79754b50c22d6be916e4,1,0,Stand,1,clip_04910,clip_04910,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0108_resized_keypoints.csv,keep_one_representative
798811b27bca8c936cac,1,1,Stand,3,clip_02725,clip_02725,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_394_resized_keypoints.csv,keep_one_representative
79996a29cc8fc258df93,1,0,Bed,4,clip_03686,clip_03686,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0072_keypoints.csv,keep_one_representative
79a5f1c7d4970aed57ca,1,0,Bed,1,clip_03072,clip_03072,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_226_keypoints.csv,keep_one_representative
79ac59c856255b78c28f,1,0,Stand,2,clip_05074,clip_05074,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_2_keypoints_csv/S_M_108_keypoints.csv,keep_one_representative
79b40f29a989bfd87b4c,2,0,Chair,1,clip_03882,clip_03882;clip_03883,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0056_keypoints.csv;/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0057_keypoints.csv,keep_one_representative
79bb699b811bd8515ed9,1,0,Stand,1,clip_04950,clip_04950,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0148_resized_keypoints.csv,keep_one_representative
79dbea932a29d2a4fe4f,1,1,Stand,3,clip_02610,clip_02610,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_259_keypoints.csv,keep_one_representative
79e237c2eefc70b6fec0,1,0,Stand,3,clip_05779,clip_05779,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_86_resized_keypoints.csv,keep_one_representative
79e745fc46b02538e285,1,1,Stand,2,clip_02191,clip_02191,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_04_resized_keypoints.csv,keep_one_representative
79f2dfa518ba6c40cd97,1,1,Bed,1,clip_00037,clip_00037,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0038_keypoints.csv,keep_one_representative
79fc385d7ba1eb764b25,1,1,Stand,3,clip_02482,clip_02482,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_141_keypoints.csv,keep_one_representative
7a09fd4c248042451702,1,0,Bed,3,clip_03539,clip_03539,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_204_keypoints.csv,keep_one_representative
7a3114fc1b979076ab5c,1,1,Chair,2,clip_01507,clip_01507,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_429_keypoints.csv,keep_one_representative
7a4e27d0192b200c5a3a,1,1,Chair,1,clip_00966,clip_00966,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_105_keypoints.csv,keep_one_representative
7a6712cc9c150311c155,1,0,Bed,4,clip_03688,clip_03688,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0074_keypoints.csv,keep_one_representative
7a69dbd943f3b1f8de5c,1,1,Bed,1,clip_00146,clip_00146,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0160_keypoints.csv,keep_one_representative
7a7a281dd19794ee7732,1,0,Bed,1,clip_03184,clip_03184,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_385_keypoints.csv,keep_one_representative
7a9431ac0326134f8586,1,1,Bed,4,clip_00768,clip_00768,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_119_keypoints.csv,keep_one_representative
7a968841830d4d03ca88,1,0,Stand,3,clip_05401,clip_05401,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_211_resized_keypoints.csv,keep_one_representative
7a9a92b6d04b37688017,1,0,Chair,1,clip_04005,clip_04005,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0191_keypoints.csv,keep_one_representative
7aae0dc441e94dd00234,1,1,Chair,2,clip_01370,clip_01370,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_289_keypoints.csv,keep_one_representative
7abf76a5bc13b0b14ead,1,1,Bed,4,clip_00854,clip_00854,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_197_keypoints.csv,keep_one_representative
7adaae2c8bd83242453e,1,1,Bed,4,clip_00903,clip_00903,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_49_keypoints.csv,keep_one_representative
7af0b17428b5a927285d,1,1,Stand,1,clip_01957,clip_01957,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0015_keypoints.csv,keep_one_representative
7af54a07b797aa147ca5,1,0,Stand,3,clip_05419,clip_05419,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_228_resized_keypoints.csv,keep_one_representative
7af7c3bdff80cb585a69,1,1,Stand,2,clip_02315,clip_02315,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_208_resized_keypoints.csv,keep_one_representative
7af8b6adf2b460f870e3,1,0,Stand,3,clip_05647,clip_05647,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_46_keypoints.csv,keep_one_representative
7b0890f810fb74615708,1,0,Chair,2,clip_04215,clip_04215,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_229_resized_keypoints.csv,keep_one_representative
7b26384f592885b32627,1,1,Bed,3,clip_00626,clip_00626,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_3_keypoints_csv/B_N_145_resized_keypoints.csv,keep_one_representative
7b3827b3ba0b75ffd870,1,0,Chair,3,clip_04441,clip_04441,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_230_resized_keypoints.csv,keep_one_representative
7b53ea66ca9db7ddcfa0,1,1,Stand,3,clip_02784,clip_02784,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_449_resized_keypoints.csv,keep_one_representative
7b5db2bdd497f89bf991,1,0,Bed,4,clip_03703,clip_03703,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0100_keypoints.csv,keep_one_representative
7b79b8f78272f1cf4a46,1,1,Stand,3,clip_02824,clip_02824,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_485_resized_keypoints.csv,keep_one_representative
7b82031dcdfb464a8c7b,1,1,Chair,2,clip_01618,clip_01618,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_528_resized_keypoints.csv,keep_one_representative
7b9e80caa5b287c6eea6,1,0,Stand,1,clip_05055,clip_05055,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0257_keypoints.csv,keep_one_representative
7baf85ae07cbf2dd0bf4,1,1,Bed,1,clip_00054,clip_00054,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0056_keypoints.csv,keep_one_representative
7bb98a22316bc8008291,1,1,Bed,4,clip_00845,clip_00845,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_189_keypoints.csv,keep_one_representative
7bbc9ad18519595bad99,1,0,Chair,2,clip_04274,clip_04274,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_78_keypoints.csv,keep_one_representative
7bdc76501ffe9034b521,1,1,Chair,2,clip_01268,clip_01268,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_173_resized_keypoints.csv,keep_one_representative
7bdfe6d043ba74557ce9,1,0,Chair,1,clip_04057,clip_04057,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0248_resized_keypoints.csv,keep_one_representative
7be00edbe748eb5c610d,1,1,Chair,1,clip_01072,clip_01072,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_201_keypoints.csv,keep_one_representative
7bea17c1a39e7ea4621c,1,0,Stand,3,clip_05381,clip_05381,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_192_keypoints.csv,keep_one_representative
7bf3025d7c460753e6ab,1,1,Chair,2,clip_01339,clip_01339,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_238_resized_keypoints.csv,keep_one_representative
7bfe5ad5cdb0c41abe5c,1,1,Stand,1,clip_02078,clip_02078,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0145_keypoints.csv,keep_one_representative
7c056f4d3f2dc6db9c1f,1,1,Bed,1,clip_00220,clip_00220,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0245_keypoints.csv,keep_one_representative
7c160c392e63ee15d986,2,0,Chair,1,clip_03890,clip_03890;clip_03891,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0064_keypoints.csv;/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0065_keypoints.csv,keep_one_representative
7c2c9f55679c432d3153,1,1,Stand,2,clip_02256,clip_02256,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_154_keypoints.csv,keep_one_representative
7c44a89ff52827fb009e,1,1,Stand,3,clip_02572,clip_02572,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_224_resized_keypoints.csv,keep_one_representative
7c4887699659ac5c8e4b,1,0,Chair,3,clip_04471,clip_04471,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_281_resized_keypoints.csv,keep_one_representative
7c50486c4fb39fc312b6,1,1,Stand,3,clip_02501,clip_02501,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_159_keypoints.csv,keep_one_representative
7c5231de1939a26a23cb,1,0,Chair,1,clip_03950,clip_03950,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0129_resized_keypoints.csv,keep_one_representative
7c5d04a6c750649c7e49,1,0,Bed,1,clip_03087,clip_03087,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_241_keypoints.csv,keep_one_representative
7c65224bea01a2170d82,1,0,Chair,3,clip_04484,clip_04484,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_293_resized_keypoints.csv,keep_one_representative
7c86d2cce452d3b4ce8b,1,0,Bed,1,clip_03299,clip_03299,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_511_keypoints.csv,keep_one_representative
7c9329c7b69036bbc9ac,1,1,Chair,2,clip_01442,clip_01442,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_372_resized_keypoints.csv,keep_one_representative
7c96e8aad865e1a8440d,1,1,Chair,3,clip_01788,clip_01788,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0096_resized_keypoints.csv,keep_one_representative
7ca6eef38216e2ff9541,1,1,Chair,2,clip_01201,clip_01201,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_112_keypoints.csv,keep_one_representative
7cbbab9cb6e45759dad8,1,0,Chair,3,clip_04306,clip_04306,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_103_keypoints.csv,keep_one_representative
7cc207ac696e2af74357,5,1,Bed,3,clip_00706,clip_00706;clip_00707;clip_00708;clip_00709;clip_00710,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_3_keypoints_csv/B_N_62_resized_keypoints.csv;/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_3_keypoints_csv/B_N_63_resized_keypoints.csv;/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_3_keypoints_csv/B_N_64_resized_keypoints.csv;/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_3_keypoints_csv/B_N_65_resized_keypoints.csv;/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_3_keypoints_csv/B_N_66_resized_keypoints.csv,keep_one_representative
7cc2db647da59ac3a899,1,1,Chair,3,clip_01745,clip_01745,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0053_keypoints.csv,keep_one_representative
7cc8b38a9c2417fd564c,1,0,Stand,3,clip_05375,clip_05375,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_185_resized_keypoints.csv,keep_one_representative
7ccf31d704ecb657db2b,1,0,Bed,3,clip_03460,clip_03460,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_121_keypoints.csv,keep_one_representative
7cd96b3b5dc4d95020be,1,1,Chair,2,clip_01436,clip_01436,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_367_resized_keypoints.csv,keep_one_representative
7cd9a915a700192017d2,1,0,Bed,1,clip_03112,clip_03112,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_277_resized_keypoints.csv,keep_one_representative
7cda2ae600cc0700ecdc,1,0,Stand,2,clip_05130,clip_05130,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_2_keypoints_csv/S_M_159_keypoints.csv,keep_one_representative
7ce773cee87019941f74,1,1,Chair,2,clip_01474,clip_01474,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_39_keypoints.csv,keep_one_representative
7ce959d574a764a44128,1,0,Chair,2,clip_04160,clip_04160,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_170_keypoints.csv,keep_one_representative
7cea2342c804ca71ac49,1,0,Bed,1,clip_03220,clip_03220,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_421_keypoints.csv,keep_one_representative
7cec4ec0ddfa6d634243,1,0,Stand,2,clip_05238,clip_05238,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_2_keypoints_csv/S_M_56_keypoints.csv,keep_one_representative
7cf2f9a82238c0fb790a,1,0,Stand,3,clip_05567,clip_05567,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_396_resized_keypoints.csv,keep_one_representative
